mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-151b,NM_024577,SH3TC2,17154,17173,1.0,-23.0,1,0.0002366758,0.588,0.08125787500000001,0.26042976375,-8.84191723010447,16,19,11,3UTR,,0,0
hsa-miR-151b,NM_001001669,ARHGEF37,3036,3051,1.0,-17.9,1,0.00369254,0.485,0.14088162222222222,0.42613769250000005,-8.81432218342424,13,15,9,3UTR,,0,0
hsa-miR-151b,NM_001172699,PPARGC1B,4510,4526,1.0,-19.4,1,0.001958429,0.456,0.11379292500000002,0.055583928000000005,-5.7143100613765965,14,16,8,3UTR,,0,0
hsa-miR-151b,NM_030953,TIGD6,2519,2539,1.0,-18.6,1,0.001404668,0.647,1.0711200285714286,0.9365403587500001,-10.318490319120825,14,20,7,3UTR,,0,0
hsa-miR-151b,NM_001243253,TIGD6,2506,2526,1.0,-18.6,1,0.001404668,0.647,0.031524714285714406,0.8957631524999998,-10.318490319120825,14,20,7,3UTR,,0,0
hsa-miR-151b,NM_007286,SYNPO,4962,4988,1.0,-18.8,1,0.0005494381,0.471,0.06897848090909088,0.16024007275000002,-10.39884692653892,11,13,11,3UTR,,0,0
hsa-miR-151b,XM_005268386,SLC36A1,3055,3085,1.0,-23.8,1,0.0009177646,0.5,0.0,0.0,-4.95700071937229,14,17,10,3UTR,,0,0
hsa-miR-151b,NM_078483,SLC36A1,3085,3115,1.0,-23.8,1,0.0009177646,0.5,-0.048904913333333314,0.037719705000000034,-4.95700071937229,14,17,10,3UTR,,0,0
hsa-miR-151b,NM_032385,FAXDC2,1855,1890,1.0,-18.6,1,0.0001222328,0.471,2.5323252333333333,2.1204137225000004,-11.418273199709544,9,11,9,3UTR,,0,0
hsa-miR-151b,NM_178040,ERC1,6499,6514,1.0,-21.4,1,0.0002648076,0.529,-0.40609582833333335,-0.09988202425,-5.692450279622925,13,15,12,3UTR,,0,0
hsa-miR-151b,NM_178039,ERC1,6415,6430,1.0,-21.4,1,0.0002648076,0.529,-0.40609582833333335,-0.09988202425,-5.692450279622925,13,15,12,3UTR,,0,0
hsa-miR-151b,XM_017019062,ERC1,4322,4342,1.0,-21.7,1,1.936515e-05,0.426,0.0,0.0,-6.5006872542436085,15,20,8,3UTR,,0,0
hsa-miR-151b,XM_017019062,ERC1,6621,6636,1.0,-21.4,1,0.0002648076,0.529,0.0,0.0,-5.692450279622925,13,15,12,3UTR,,0,0
hsa-miR-151b,XM_017019066,ERC1,4238,4258,1.0,-21.7,1,1.936515e-05,0.426,0.0,0.0,-6.5006872542436085,15,20,8,3UTR,,0,0
hsa-miR-151b,XM_017019066,ERC1,6537,6552,1.0,-21.4,1,0.0002648076,0.529,0.0,0.0,-5.692450279622925,13,15,12,3UTR,,0,0
hsa-miR-151b,NM_001301248,ERC1,6440,6455,1.0,-21.4,1,0.0002648076,0.529,-0.506493075,-0.20458267100000005,-5.692450279622925,13,15,12,3UTR,,0,0
hsa-miR-151b,NM_002014,FKBP4,2920,2967,1.0,-21.4,1,0.003723487,0.456,-0.6924750833333332,-0.32849119250000003,-7.98902299433148,13,16,12,3UTR,,0,0
hsa-miR-151b,NM_001759,CCND2,4900,4918,1.0,-21.6,1,3.629599e-06,0.426,-0.020149636363636383,-0.12132927250000003,-8.876667233569062,15,18,11,3UTR,,0,0
hsa-miR-151b,NM_020375,TIGAR,5658,5675,1.0,-17.6,1,0.005093078,0.618,-0.047292958749999975,-0.027747932750000003,-9.577366790355104,14,17,10,3UTR,,0,0
hsa-miR-151b,NM_020638,FGF23,2081,2097,1.0,-18.8,1,0.0008765499,0.485,-0.7747593666666667,-0.24857032250000005,-6.03692083205025,14,16,12,3UTR,,0,0
hsa-miR-151b,NM_020374,C12orf4,3697,3709,1.0,-17.0,1,0.004960547,0.574,1.4549005454545456,2.4374086050000003,-10.39884692653892,11,12,11,3UTR,,0,0
hsa-miR-151b,XM_006718981,IFFO1,2012,2026,1.0,-20.9,1,0.0002857363,0.382,0.0,0.0,-7.743193722571788,13,14,13,3UTR,,0,0
hsa-miR-151b,NM_001244015,PIANP,1737,1754,1.0,-23.1,1,1.828972e-07,0.353,3.265759727272727,3.2848465837500003,-7.284377755798021,15,17,11,3UTR,,0,0
hsa-miR-151b,NM_016546,C1RL,2237,2252,1.0,-19.3,1,0.0002228499,0.441,0.5514285714285715,1.5944000000000003,-9.02428166311082,14,15,14,3UTR,,0,0
hsa-miR-151b,NM_001297642,C1RL,2284,2299,1.0,-19.3,1,0.0002228499,0.441,2.8142857142857145,1.2056,-9.02428166311082,14,15,14,3UTR,,0,0
hsa-miR-151b,NM_005810,KLRG1,1276,1317,1.0,-17.2,1,0.03492186,0.5,-0.041336400000000016,0.05436040124999997,-8.071469890113187,10,12,10,3UTR,,0,0
hsa-miR-151b,NM_001329099,KLRG1,803,844,1.0,-17.2,1,0.03492186,0.5,-0.041336400000000016,0.05436040124999997,-8.071469890113187,10,12,10,3UTR,,0,0
hsa-miR-151b,NM_001781,CD69,855,880,1.0,-18.8,1,0.001362763,0.559,0.21107586923076926,0.05241372624999997,-6.514540193678739,13,15,13,3UTR,,0,0
hsa-miR-151b,NM_001110213,PRH2,1409,1429,1.0,-16.8,1,0.002774128,0.691,-0.24308149999999998,0.0336561125,-8.865138507934507,15,20,9,3UTR,,0,0
hsa-miR-151b,NM_001310,CREBL2,2322,2332,1.0,-16.4,1,0.005250099,0.559,0.2878667777777777,0.5916633064999999,-9.629009364419638,9,10,9,3UTR,,0,0
hsa-miR-151b,NM_001130415,APOLD1,1956,1970,1.0,-18.5,0,1.461313e-05,0.529,-0.22101400000000002,-0.23969133750000002,-13.403883932689878,11,14,9,3UTR,,0,0
hsa-miR-151b,NM_030817,APOLD1,1864,1878,1.0,-18.5,0,1.461313e-05,0.529,-0.2555616222222222,-0.18236370624999998,-13.403883932689878,11,14,9,3UTR,,0,0
hsa-miR-151b,NM_016355,DDX47,1577,1598,1.0,-20.6,1,0.03401375,0.574,0.06942201111111115,-0.042571533750000015,-8.004855389940193,16,21,9,3UTR,,0,0
hsa-miR-151b,NM_201224,DDX47,1430,1451,1.0,-20.6,1,0.03401375,0.574,0.06942201111111115,-0.042571533750000015,-8.004855389940193,16,21,9,3UTR,,0,0
hsa-miR-151b,NM_001206842,GSG1,1859,1873,1.0,-19.9,1,0.003320895,0.471,4.514780875,3.2014681387500006,-10.789068936966107,13,14,13,3UTR,,0,0
hsa-miR-151b,NM_001206842,GSG1,1588,1603,1.0,-19.0,1,2.237711e-05,0.529,1.3444595714285714,1.8721628825,-13.35056663747213,12,15,11,3UTR,,0,0
hsa-miR-151b,NM_001080555,GSG1,1928,1942,1.0,-19.9,1,0.003320895,0.471,2.77606975,2.9114417987500003,-10.789068936966107,13,14,13,3UTR,,0,0
hsa-miR-151b,NM_001080554,GSG1,2052,2066,1.0,-19.9,1,0.003320895,0.471,1.7905125000000002,1.9162061675,-10.789068936966107,13,14,13,3UTR,,0,0
hsa-miR-151b,NM_001206845,GSG1,1682,1696,1.0,-19.9,1,0.003320895,0.471,5.8745025,4.434599774999999,-10.789068936966107,13,14,13,3UTR,,0,0
hsa-miR-151b,NM_153823,GSG1,1835,1849,1.0,-19.9,1,0.003320895,0.471,3.4103149999999998,3.667650425,-10.789068936966107,13,14,13,3UTR,,0,0
hsa-miR-151b,NM_031289,GSG1,1959,1973,1.0,-19.9,1,0.003320895,0.471,2.8046381625,1.9504865412499997,-10.789068936966107,13,14,13,3UTR,,0,0
hsa-miR-151b,NM_001206843,GSG1,1751,1765,1.0,-19.9,1,0.003320895,0.471,3.4700149125,4.324469985,-10.789068936966107,13,14,13,3UTR,,0,0
hsa-miR-151b,NM_000834,GRIN2B,10587,10603,1.0,-21.4,1,0.003740078,0.574,-0.0674804909090909,-0.23855253624999997,-7.202645801464468,14,16,11,3UTR,,0,0
hsa-miR-151b,NM_016312,WBP11,2414,2430,1.0,-18.9,1,0.0002248775,0.618,0.22894388888888884,0.5937437625,-8.93975921657248,13,16,9,3UTR,,0,0
hsa-miR-151b,NM_030667,PTPRO,5741,5781,1.0,-20.7,1,0.003135154,0.426,-0.65699375,-0.22347833500000008,-6.246131332038532,13,15,13,3UTR,,0,0
hsa-miR-151b,NM_002848,PTPRO,5657,5697,1.0,-20.7,1,0.003135154,0.426,-0.65699375,-0.22347833500000008,-6.246131332038532,13,15,13,3UTR,,0,0
hsa-miR-151b,NM_030671,PTPRO,4364,4404,1.0,-20.7,1,0.003135154,0.426,-0.53001463,-0.09451480625,-6.246131332038532,13,15,13,3UTR,,0,0
hsa-miR-151b,NM_030669,PTPRO,3332,3372,1.0,-20.7,1,0.003135154,0.426,-0.53001463,-0.09451480625,-6.246131332038532,13,15,13,3UTR,,0,0
hsa-miR-151b,NM_030670,PTPRO,4280,4320,1.0,-20.7,1,0.003135154,0.426,-0.53001463,-0.09451480625,-6.246131332038532,13,15,13,3UTR,,0,0
hsa-miR-151b,NM_030668,PTPRO,3248,3288,1.0,-20.7,1,0.003135154,0.426,-0.53001463,-0.09451480625,-6.246131332038532,13,15,13,3UTR,,0,0
hsa-miR-151b,NM_001243137,PDE8A,2544,2556,1.0,-19.7,1,8.942325e-05,0.441,0.3345395454545455,1.2707077624999998,-10.39884692653892,11,12,11,3UTR,,0,0
hsa-miR-151b,NM_173454,PDE8A,2608,2620,1.0,-19.7,1,8.942325e-05,0.441,0.8235061454545455,0.2542081175000002,-10.39884692653892,11,12,11,3UTR,,0,0
hsa-miR-151b,NM_173454,PDE8A,2737,2770,1.0,-19.3,1,8.233927e-05,0.412,0.9700943333333333,0.17677343125000003,-8.303804028968646,13,18,9,3UTR,,0,0
hsa-miR-151b,NM_022767,AEN,2468,2482,1.0,-19.4,1,0.01279588,0.544,-0.40465038461538466,-0.24057829624999996,-6.514540193678739,13,14,13,3UTR,,0,0
hsa-miR-151b,NM_001199058,C15orf38-AP3S2,4840,4857,1.0,-21.4,1,0.0001483772,0.515,-0.0016219937500000087,0.26254394750000004,-4.1706235265052785,15,17,8,3UTR,,0,0
hsa-miR-151b,NM_022769,CRTC3,2998,3017,1.0,-22.7,1,0.0003494263,0.485,-0.270894396,0.4431632095,-7.619188839132421,16,19,10,3UTR,,0,0
hsa-miR-151b,NM_001042574,CRTC3,2995,3014,1.0,-22.7,1,0.0003494263,0.485,-0.270894396,0.4431632095,-7.619188839132421,16,19,10,3UTR,,0,0
hsa-miR-151b,NM_013272,SLCO3A1,3827,3847,1.0,-17.9,1,0.002974215,0.529,0.17457171428571425,-0.0010567437499999915,-13.812662235701469,13,20,7,3UTR,,0,0
hsa-miR-151b,NM_207446,FAM174B,1185,1212,1.0,-20.6,1,0.01676548,0.603,-0.10452315714285712,0.041504968750000024,-6.432556268004081,13,16,12,3UTR,,0,0
hsa-miR-151b,NM_001288616,TTC23,2124,2147,1.0,-16.3,1,0.0003370848,0.5,0.9372388272727273,1.1492167199999996,-8.806557448767878,13,17,11,3UTR,,0,0
hsa-miR-151b,NM_001353869,TTC23,2246,2269,1.0,-16.3,1,0.0003370848,0.5,0.6797143,0.94368650875,-8.806557448767878,13,17,11,3UTR,,0,0
hsa-miR-151b,XM_006724900,LOC102723502,5212,5223,1.0,-16.4,1,0.001423547,0.603,0.0,0.0,-11.956386400845368,10,11,10,3UTR,,0,0
hsa-miR-151b,NM_201412,LUC7L,1379,1396,1.0,-20.5,1,0.003942592,0.559,-0.4111995892307693,1.2235057981249995,-5.495113920508112,15,17,13,3UTR,,0,0
hsa-miR-151b,NM_001320226,LUC7L,1416,1433,1.0,-20.5,1,0.003942592,0.559,-0.4111995892307693,1.2235057981249995,-5.495113920508112,15,17,13,3UTR,,0,0
hsa-miR-151b,NM_018032,LUC7L,2007,2024,1.0,-20.5,1,0.003942592,0.559,-0.17127190999999994,0.0926512769810606,-5.495113920508112,15,17,13,3UTR,,0,0
hsa-miR-151b,NM_001330420,LUC7L,2482,2499,1.0,-20.5,1,0.003942592,0.559,-0.4111995892307693,1.2235057981249995,-5.495113920508112,15,17,13,3UTR,,0,0
hsa-miR-151b,XM_017023640,UBE2I,1714,1733,1.0,-21.3,1,0.0005095186,0.441,0.0,0.0,-4.95700071937229,16,19,10,3UTR,,0,0
hsa-miR-151b,XM_024450432,UBE2I,1466,1485,1.0,-21.3,1,0.0005095186,0.441,0.0,0.0,-4.95700071937229,16,19,10,3UTR,,0,0
hsa-miR-151b,NM_016111,TELO2,3241,3261,1.0,-23.1,1,0.00163666,0.324,-1.06329125,-0.7180228562500001,-6.2305634807587476,16,20,7,3UTR,,0,0
hsa-miR-151b,NM_001256541,TMEM204,1268,1283,1.0,-17.5,1,0.000423178,0.441,0.02526516666666666,-0.047990810000000036,-7.16234993030309,11,15,6,3UTR,,0,0
hsa-miR-151b,XM_017023264,AMDHD2,2075,2115,1.0,-23.2,1,4.732631e-06,0.353,0.0,0.0,-6.3519538380285185,16,21,10,3UTR,,0,0
hsa-miR-151b,NM_007108,ELOB,497,527,1.0,-23.7,1,8.821652e-06,0.368,0.015045607692307698,0.08263772749999992,-5.1900497996759025,13,15,13,3UTR,,0,0
hsa-miR-151b,NM_032977,CASP10,4029,4040,1.0,-18.6,1,0.001068818,0.544,0.3537341666666667,0.253964116325,-8.326025812318264,10,11,10,3UTR,,0,0
hsa-miR-151b,NM_032976,CASP10,3937,3948,1.0,-18.6,1,0.001068818,0.544,-0.033800466666666674,0.213767787525,-8.326025812318264,10,11,10,3UTR,,0,0
hsa-miR-151b,NM_001206524,CASP10,3828,3839,1.0,-18.6,1,0.001068818,0.544,0.3537341666666667,0.253964116325,-8.326025812318264,10,11,10,3UTR,,0,0
hsa-miR-151b,NM_001230,CASP10,3900,3911,1.0,-18.6,1,0.001068818,0.544,0.3537341666666667,0.253964116325,-8.326025812318264,10,11,10,3UTR,,0,0
hsa-miR-151b,NM_001044385,TMEM237,2531,2548,1.0,-21.2,1,0.0001195578,0.515,0.6106585,-0.13352491637500002,-12.217358791950257,15,17,11,3UTR,,0,0
hsa-miR-151b,NM_152388,TMEM237,2696,2713,1.0,-21.2,1,0.0001195578,0.515,2.9157406666666668,2.5461322417499996,-12.217358791950257,15,17,11,3UTR,,0,0
hsa-miR-151b,NM_003507,FZD7,2097,2112,1.0,-22.5,1,0.0006489176,0.412,0.11979035714285714,0.01864236749999998,-4.95700071937229,14,15,14,3UTR,,0,0
hsa-miR-151b,NM_003507,FZD7,3282,3297,1.0,-18.3,1,0.02724288,0.691,2.106839818181818,1.63776684125,-7.517426836101634,14,15,14,3UTR,,0,0
hsa-miR-151b,NM_006139,CD28,3705,3721,1.0,-22.7,1,0.001483304,0.662,0.5225698099999999,0.33953774999999997,-12.108060169143952,13,16,12,3UTR,,0,0
hsa-miR-151b,NM_001243078,CD28,3348,3364,1.0,-22.7,1,0.001483304,0.662,0.8520320266666669,0.53707671,-12.108060169143952,13,16,12,3UTR,,0,0
hsa-miR-151b,XM_011512194,CD28,3540,3556,1.0,-22.7,1,0.001483304,0.662,0.0,0.0,-12.108060169143952,13,16,12,3UTR,,0,0
hsa-miR-151b,NM_001302769,PARD3B,7831,7867,1.0,-19.6,1,0.0006325423,0.515,0.6308877142857143,0.513049989375,-9.546310497296824,13,15,13,3UTR,,0,0
hsa-miR-151b,NM_205863,PARD3B,7528,7564,1.0,-19.6,1,0.0006325423,0.515,0.6308877142857143,0.513049989375,-9.546310497296824,13,15,13,3UTR,,0,0
hsa-miR-151b,NM_057177,PARD3B,7624,7660,1.0,-19.6,1,0.0006325423,0.515,0.6308877142857143,0.513049989375,-9.546310497296824,13,15,13,3UTR,,0,0
hsa-miR-151b,NM_152526,PARD3B,7645,7681,1.0,-19.6,1,0.0006325423,0.515,0.6308877142857143,0.513049989375,-9.546310497296824,13,15,13,3UTR,,0,0
hsa-miR-151b,NM_001330223,MDH1B,2231,2270,1.0,-24.4,1,0.0001077768,0.515,0.0,0.0,-5.1900497996759025,13,15,13,3UTR,,0,0
hsa-miR-151b,NM_001282940,MDH1B,2341,2380,1.0,-24.4,1,0.0001077768,0.515,0.0,0.0,-5.1900497996759025,13,15,13,3UTR,,0,0
hsa-miR-151b,NM_001039845,MDH1B,2344,2383,1.0,-24.4,1,0.0001077768,0.515,0.0,0.0,-5.1900497996759025,13,15,13,3UTR,,0,0
hsa-miR-151b,NM_134442,CREB1,1608,1638,1.0,-21.8,1,0.001973732,0.574,1.9994358000000005,2.75327835,-4.906073086755913,14,17,12,3UTR,,0,0
hsa-miR-151b,NM_004379,CREB1,1566,1596,1.0,-21.8,1,0.001973732,0.574,1.9994358000000005,2.75327835,-4.906073086755913,14,17,12,3UTR,,0,0
hsa-miR-151b,NM_001080475,PLEKHM3,9441,9456,1.0,-18.8,1,0.005408283,0.632,0.24346633142857144,0.03889722750000002,-8.552937476222077,13,15,11,3UTR,,0,0
hsa-miR-151b,XM_017004072,PLEKHM3,8866,8881,1.0,-18.8,1,0.005408283,0.632,0.0,0.0,-8.552937476222077,13,15,11,3UTR,,0,0
hsa-miR-151b,NM_001080500,VWC2L,2704,2747,1.0,-18.7,1,0.005610888,0.515,1.2398627500000001,2.0352803162499997,-5.728163000811725,14,16,14,3UTR,,0,0
hsa-miR-151b,NM_001345929,VWC2L,2574,2617,1.0,-18.7,1,0.005610888,0.515,1.2398627500000001,2.0352803162499997,-5.728163000811725,14,16,14,3UTR,,0,0
hsa-miR-151b,XM_024453083,TNS1,8758,8778,1.0,-21.4,1,0.0001217328,0.382,0.0,0.0,-7.682187029836714,15,20,9,3UTR,,0,0
hsa-miR-151b,NM_022648,TNS1,8721,8741,1.0,-21.4,1,0.0001217328,0.382,1.9521227666666665,2.8727417650000007,-7.682187029836714,15,20,9,3UTR,,0,0
hsa-miR-151b,NM_001308023,TNS1,8449,8469,1.0,-21.4,1,0.0001217328,0.382,1.3617474444444444,2.6618670074999997,-7.682187029836714,15,20,9,3UTR,,0,0
hsa-miR-151b,NM_001308022,TNS1,8470,8490,1.0,-21.4,1,0.0001217328,0.382,1.3617474444444444,2.6618670074999997,-7.682187029836714,15,20,9,3UTR,,0,0
hsa-miR-151b,XM_017004813,TNS1,7811,7831,1.0,-21.4,1,0.0001217328,0.382,0.0,0.0,-7.682187029836714,15,20,9,3UTR,,0,0
hsa-miR-151b,NM_001321950,GPBAR1,1843,1862,1.0,-20.5,1,0.04506707,0.621,0.0,0.0,-11.128578504378995,13,19,8,3UTR,,0,0
hsa-miR-151b,NM_001206878,CTDSP1,1025,1052,1.0,-23.4,1,5.699008e-05,0.368,-0.549815711111111,-0.04867213000000001,-10.403402386158335,13,16,9,3UTR,,0,0
hsa-miR-151b,NM_015690,STK36,4566,4579,1.0,-19.4,1,0.006998773,0.544,0.5561693666666667,0.22724507375000003,-8.536853109272258,12,13,12,3UTR,,0,0
hsa-miR-151b,NM_001243313,STK36,4503,4516,1.0,-19.4,1,0.006998773,0.544,0.5561693666666667,0.22724507375000003,-8.536853109272258,12,13,12,3UTR,,0,0
hsa-miR-151b,NM_024506,GLB1L,2375,2391,1.0,-19.3,1,0.001516296,0.471,0.6789963333333334,1.1520916417500002,-7.357527171764015,13,16,6,3UTR,,0,0
hsa-miR-151b,NM_005687,FARSB,2317,2349,1.0,-17.3,1,0.0004826654,0.515,0.26787044285714284,0.31789812375000015,-14.517055502893824,11,15,7,3UTR,,0,0
hsa-miR-151b,NM_004457,ACSL3,5387,5404,1.0,-19.7,1,0.007867863,0.691,0.20532680625,0.6188346574999999,-4.95700071937229,15,17,12,3UTR,,0,0
hsa-miR-151b,NM_203372,ACSL3,5280,5297,1.0,-19.7,1,0.007867863,0.691,0.20532680625,0.6188346574999999,-4.95700071937229,15,17,12,3UTR,,0,0
hsa-miR-151b,NM_005544,IRS1,7675,7689,1.0,-24.4,1,0.0001087209,0.588,4.44134653846154,2.6196710275,-13.6655996434504,13,14,13,3UTR,,0,0
hsa-miR-151b,NM_000092,COL4A4,6112,6129,1.0,-19.0,1,0.005000225,0.676,2.0939135,1.8046724625000001,-6.3519538380285185,14,17,10,3UTR,,0,0
hsa-miR-151b,NM_198903,GABRG2,2854,2871,1.0,-22.7,1,0.0002771781,0.544,1.131783,0.86402923625,-5.337011372228436,15,17,10,3UTR,,0,0
hsa-miR-151b,NM_198904,GABRG2,2734,2751,1.0,-22.7,1,0.0002771781,0.544,0.8673353899999998,1.08550499625,-5.337011372228436,15,17,10,3UTR,,0,0
hsa-miR-151b,NM_000816,GABRG2,2710,2727,1.0,-22.7,1,0.0002771781,0.544,1.131783,0.86402923625,-5.337011372228436,15,17,10,3UTR,,0,0
hsa-miR-151b,NM_001129891,FAM196B,3107,3126,1.0,-27.2,1,5.385072e-06,0.441,2.590768,2.63453447,-5.4812609810729835,17,19,11,3UTR,,0,0
hsa-miR-151b,NM_001142651,NEURL1B,4612,4636,1.0,-24.5,1,0.0001601974,0.441,-0.4379688521739131,-0.24741123125000009,-3.937574446201665,18,24,12,3UTR,,0,0
hsa-miR-151b,NM_001308178,NEURL1B,3892,3916,1.0,-24.5,1,0.0001601974,0.441,-0.4379688521739131,-0.24741123125000009,-3.937574446201665,18,24,12,3UTR,,0,0
hsa-miR-151b,NM_001308177,NEURL1B,4066,4090,1.0,-24.5,1,0.0001601974,0.441,-0.4379688521739131,-0.24741123125000009,-3.937574446201665,18,24,12,3UTR,,0,0
hsa-miR-151b,NM_004417,DUSP1,1388,1407,1.0,-20.5,1,0.001964988,0.471,4.457642333333333,2.5042389625000006,-12.640789312202793,14,19,9,3UTR,,0,0
hsa-miR-151b,NM_015980,NSG2,1149,1194,1.0,-21.1,1,0.0002403083,0.5,-0.5434221437777779,-0.30880642970000005,-4.95700071937229,16,20,11,3UTR,,0,0
hsa-miR-151b,XM_005265798,CPLX2,1159,1175,1.0,-23.2,1,8.49293e-06,0.353,0.0,0.0,-8.303804028968646,15,16,15,3UTR,,0,0
hsa-miR-151b,XM_011534419,CPLX2,1547,1563,1.0,-23.2,1,8.49293e-06,0.353,0.0,0.0,-8.303804028968646,15,16,15,3UTR,,0,0
hsa-miR-151b,NM_173664,ARL10,1891,1907,1.0,-21.2,1,0.0001047256,0.471,-0.6385004769230769,-0.09394572499999995,-5.1900497996759025,15,16,15,3UTR,,0,0
hsa-miR-151b,NM_001001502,SNCB,1165,1177,1.0,-16.5,1,5.073011e-05,0.426,0.73938850625,1.7013559299999992,-13.274549034565645,11,12,11,3UTR,,0,0
hsa-miR-151b,NM_014594,ZNF354C,5677,5695,1.0,-19.9,1,0.0001353547,0.515,0.09207197142857144,0.05615211375000005,-5.495113920508112,15,18,7,3UTR,,0,0
hsa-miR-151b,XM_011534593,RNF130,5500,5519,1.0,-23.3,1,0.005793916,0.544,0.0,0.0,-4.794414363722071,16,19,10,3UTR,,0,0
hsa-miR-151b,NM_024850,BTNL8,1346,1365,1.0,-20.1,1,9.608602e-06,0.544,1.0969172285714286,0.46677270499999995,-5.692450279622925,15,19,8,3UTR,,0,0
hsa-miR-151b,NM_001159708,BTNL8,1325,1344,1.0,-20.1,1,9.608602e-06,0.544,1.0969172285714286,0.46677270499999995,-5.692450279622925,15,19,8,3UTR,,0,0
hsa-miR-151b,NM_001286555,DUSP22,2669,2683,1.0,-18.8,1,0.0002943236,0.529,0.6178147230769231,-0.43491358750000003,-5.762913004276319,13,14,13,3UTR,,0,0
hsa-miR-151b,NM_033260,FOXQ1,2103,2129,1.0,-21.5,1,1.750895e-05,0.603,-0.3594001575,-0.0019144737500000064,-4.993964104447428,15,18,8,3UTR,,0,0
hsa-miR-151b,NM_001292008,SSR1,5553,5568,1.0,-25.1,1,0.0008776715,0.529,-0.46415420714285716,-0.4470680000000001,-9.546562468637928,14,15,14,3UTR,,0,0
hsa-miR-151b,NM_003144,SSR1,5757,5772,1.0,-25.1,1,0.0008776715,0.529,-0.12501755714285717,-0.04773241750000003,-9.546562468637928,14,15,14,3UTR,,0,0
hsa-miR-151b,NM_001130992,RBP1,1015,1035,1.0,-21.8,1,0.0008584495,0.515,1.10300045,0.045604001249999984,-6.733736334547221,12,14,12,3UTR,,0,0
hsa-miR-151b,NM_001134470,C3orf58,2140,2160,1.0,-18.4,1,0.001253447,0.721,0.43874816666666666,0.5840930592500001,-5.925499359926538,12,14,12,3UTR,,0,0
hsa-miR-151b,NM_002886,RAP2B,3152,3171,1.0,-18.6,1,0.008197396,0.691,0.24462773333333324,0.39864189875,-4.95700071937229,16,19,12,3UTR,,0,0
hsa-miR-151b,NM_001251962,ARHGEF26,4670,4689,1.0,-22.1,1,0.01744036,0.676,0.04341871666666666,-0.05675498375,-6.33810089859339,16,19,6,3UTR,,0,0
hsa-miR-151b,NM_015595,ARHGEF26,4597,4616,1.0,-22.1,1,0.01744036,0.676,-0.06653049999999998,0.21760032250000003,-6.33810089859339,16,19,6,3UTR,,0,0
hsa-miR-151b,NM_001251963,ARHGEF26,4532,4551,1.0,-22.1,1,0.01744036,0.676,0.043417500000000026,-0.054208052500000006,-6.33810089859339,16,19,6,3UTR,,0,0
hsa-miR-151b,NM_001308229,C3orf33,1532,1547,1.0,-17.8,1,0.0001029331,0.5,2.8235,2.65515,-10.403402386158335,13,15,11,3UTR,,0,0
hsa-miR-151b,NM_007107,SSR3,3322,3335,1.0,-19.4,1,8.652164e-05,0.397,1.6259492857142859,1.6853338159999995,-12.893365778234283,11,13,7,3UTR,,0,0
hsa-miR-151b,NM_001308197,SSR3,3361,3374,1.0,-19.4,1,8.652164e-05,0.397,1.467592142857143,1.10752662125,-12.893365778234283,11,13,7,3UTR,,0,0
hsa-miR-151b,NM_001308204,SSR3,3187,3200,1.0,-19.4,1,8.652164e-05,0.397,0.5649534285714285,0.6644106837499998,-12.893365778234283,11,13,7,3UTR,,0,0
hsa-miR-151b,NM_001308205,SSR3,3211,3224,1.0,-19.4,1,8.652164e-05,0.397,-0.2585066742857144,0.8262436569999998,-12.893365778234283,11,13,7,3UTR,,0,0
hsa-miR-151b,NM_015508,TIPARP,2762,2781,1.0,-19.8,0,0.01166046,0.662,0.3708943090909091,0.43595156,-14.533279192037693,14,19,11,3UTR,,0,0
hsa-miR-151b,NM_001184717,TIPARP,2847,2866,1.0,-19.8,0,0.01166046,0.662,0.6498028181818182,0.7779580049999999,-14.533279192037693,14,19,11,3UTR,,0,0
hsa-miR-151b,NM_001184718,TIPARP,2412,2431,1.0,-19.8,0,0.01166046,0.662,0.6498028181818182,0.7779580049999999,-14.533279192037693,14,19,11,3UTR,,0,0
hsa-miR-151b,NM_001163678,SHOX2,1300,1317,1.0,-18.1,1,2.69912e-06,0.382,4.9470909999999995,3.5091161249999994,-7.757046662006918,14,17,9,3UTR,,0,0
hsa-miR-151b,NM_006884,SHOX2,1336,1353,1.0,-18.1,1,2.69912e-06,0.382,3.667352,3.2423408237499993,-7.757046662006918,14,17,9,3UTR,,0,0
hsa-miR-151b,NM_002888,RARRES1,868,880,1.0,-18.7,1,0.0001479484,0.738,0.0,0.0,-7.483038834232987,11,12,11,3UTR,,0,0
hsa-miR-151b,NM_002268,KPNA4,8862,8879,1.0,-21.3,1,0.00148979,0.574,0.04435049999999999,0.8321178274999999,-7.7817751947826395,15,17,8,3UTR,,0,0
hsa-miR-151b,NM_139245,PPM1L,2259,2277,1.0,-20.0,1,0.06283037,0.485,0.04204445555555557,0.011808967500000003,-6.148579555084091,14,18,9,3UTR,,0,0
hsa-miR-151b,NM_001185119,MYNN,3783,3816,1.0,-19.3,1,0.001325743,0.647,-0.02663784777777778,0.4720754381249999,-4.95700071937229,16,20,10,3UTR,,0,0
